inquiry_id,listing_id,agent_id,inquiry_date,contact_method,outcome,response_time_hours
INQ01779,LST00186,AGT116,2024-07-27,Telepon,offer_made,22:01
INQ01780,LST00335,AGT056,2023-05-08,WhatsApp,deal_closed,16:04
INQ01781,LST00832,AGT021,2023-09-23,WhatsApp,no_response,
INQ01782,LST00525,AGT018,2024-07-13,WhatsApp,info_sent,30:06:00
INQ01783,LST00490,AGT099,2024-10-22,WhatsApp,info_sent,62:06:00
INQ01784,LST00509,AGT057,2023-06-28,Walk-in,viewing_scheduled,31:09:00
INQ01785,LST00388,AGT095,2024-09-07,Email,info_sent,42:04:00
INQ01786,LST00067,AGT002,2023-09-07,WhatsApp,info_sent,58:06:00
INQ01787,LST00140,AGT083,2023-03-08,Email,viewing_scheduled,18:06
INQ01788,LST00386,AGT034,2023-04-13,Telepon,info_sent,70:00:00
INQ01789,LST00350,AGT111,2025-02-04,Email,viewing_scheduled,41:05:00
INQ01790,LST00810,AGT121,2022-05-05,Email,no_response,
INQ01791,LST00115,AGT022,2023-04-21,Telepon,viewing_scheduled,39:09:00
INQ01792,LST00492,AGT033,2023-05-27,Telepon,no_response,
INQ01793,LST00545,AGT060,2023-05-29,Email,offer_made,24:06:00
INQ01794,LST00098,AGT062,2022-08-12,Telepon,viewing_scheduled,29:06:00
INQ01795,LST00535,AGT044,2022-06-20,WhatsApp,info_sent,46:09:00
INQ01796,LST00400,AGT025,2022-03-18,Walk-in,viewing_scheduled,55:09:00
INQ01797,LST00305,AGT082,2023-10-09,Telepon,info_sent,31:06:00
INQ01798,LST00575,AGT122,2024-01-13,Walk-in,viewing_scheduled,23:07
INQ01799,LST00728,AGT126,2024-08-17,WhatsApp,deal_closed,37:05:00
INQ01800,LST00969,AGT107,2024-09-27,Walk-in,no_response,
INQ01801,LST00863,AGT121,2024-12-30,WhatsApp,info_sent,10:04
INQ01802,LST00452,AGT056,2022-10-09,Telepon,viewing_scheduled,52:07:00
INQ01803,LST00624,AGT125,2022-08-08,WhatsApp,info_sent,38:01:00
INQ01804,LST00193,AGT015,2022-08-08,Email,viewing_scheduled,64:07:00
INQ01805,LST00474,AGT002,2024-03-22,WhatsApp,deal_closed,41:08:00
INQ01806,LST00307,AGT002,2023-12-29,WhatsApp,no_response,
INQ01807,LST00809,AGT137,2022-10-23,WhatsApp,info_sent,35:08:00
INQ01808,LST00895,AGT025,2022-11-27,Telepon,info_sent,70:07:00
INQ01809,LST00108,AGT026,2023-12-08,WhatsApp,deal_closed,15:07
INQ01810,LST00031,AGT092,2025-02-27,Telepon,viewing_scheduled,24:07:00
INQ01811,LST00445,AGT109,2023-07-02,Telepon,no_response,
INQ01812,LST00794,AGT031,2024-01-02,Telepon,info_sent,43:09:00
INQ01813,LST00504,AGT037,2024-10-13,WhatsApp,info_sent,68:01:00
INQ01814,LST00345,AGT035,2023-05-29,WhatsApp,no_response,
INQ01815,LST00756,AGT018,2024-09-21,Email,offer_made,66:00:00
INQ01816,LST00990,AGT132,2024-07-14,Email,info_sent,60:00:00
INQ01817,LST00456,AGT007,2023-01-08,Telepon,no_response,
INQ01818,LST00380,AGT079,2022-12-13,WhatsApp,viewing_scheduled,62:00:00
INQ01819,LST00947,AGT026,2022-04-10,Telepon,info_sent,16:00
INQ01820,LST00809,AGT137,2022-11-19,WhatsApp,offer_made,59:07:00
INQ01821,LST00321,AGT122,2024-01-20,Telepon,viewing_scheduled,54:01:00
INQ01822,LST00773,AGT107,2022-12-10,Telepon,deal_closed,1:00
INQ01823,LST00857,AGT138,2024-11-02,WhatsApp,no_response,
INQ01824,LST00690,AGT007,2023-10-07,WhatsApp,deal_closed,53:06:00
INQ01825,LST00125,AGT069,2023-08-15,WhatsApp,viewing_scheduled,5:08
INQ01826,LST00255,AGT110,2022-07-15,WhatsApp,viewing_scheduled,70:09:00
INQ01827,LST00315,AGT023,2022-07-23,Email,info_sent,25:02:00
INQ01828,LST00250,AGT150,2024-06-28,WhatsApp,viewing_scheduled,4:03
INQ01829,LST00544,AGT045,2025-02-03,Telepon,no_response,
INQ01830,LST00877,AGT059,2024-06-03,Walk-in,no_response,
INQ01831,LST00044,AGT109,2022-10-20,WhatsApp,no_response,
INQ01832,LST00901,AGT036,2022-09-06,WhatsApp,info_sent,51:05:00
INQ01833,LST00212,AGT002,2025-02-28,WhatsApp,info_sent,67:02:00
INQ01834,LST00815,AGT033,2024-03-31,Telepon,viewing_scheduled,14:09
INQ01835,LST00776,AGT117,2022-04-23,WhatsApp,viewing_scheduled,5:08
INQ01836,LST00707,AGT077,2024-09-10,Telepon,deal_closed,43:02:00
INQ01837,LST00582,AGT017,2023-05-08,WhatsApp,info_sent,17:05
INQ01838,LST00634,AGT131,2023-06-21,Walk-in,no_response,
INQ01839,LST00642,AGT093,2024-03-18,Telepon,info_sent,70:02:00
INQ01840,LST00770,AGT124,2022-12-12,WhatsApp,info_sent,45:06:00
INQ01841,LST00299,AGT114,2025-02-28,Email,info_sent,6:03
INQ01842,LST00343,AGT128,2024-07-27,WhatsApp,info_sent,17:03
INQ01843,LST00500,AGT075,2023-10-16,WhatsApp,info_sent,25:00:00
INQ01844,LST00899,AGT148,2022-12-11,WhatsApp,info_sent,21:00
INQ01845,LST00403,AGT019,2024-04-01,Email,no_response,
INQ01846,LST00859,AGT068,2022-10-10,WhatsApp,viewing_scheduled,35:01:00
INQ01847,LST00468,AGT109,2022-12-09,WhatsApp,viewing_scheduled,42:08:00
INQ01848,LST00785,AGT104,2022-10-30,WhatsApp,info_sent,0:04
INQ01849,LST00937,AGT042,2022-09-28,WhatsApp,info_sent,37:06:00
INQ01850,LST00387,AGT047,2024-08-13,WhatsApp,no_response,
INQ01851,LST00837,AGT007,2023-12-09,WhatsApp,no_response,
INQ01852,LST00915,AGT030,2022-12-13,Email,offer_made,33:03:00
INQ01853,LST00972,AGT106,2022-07-12,Email,info_sent,24:02:00
INQ01854,LST00894,AGT003,2023-07-25,WhatsApp,info_sent,59:07:00
INQ01855,LST00044,AGT109,2022-12-05,WhatsApp,no_response,
INQ01856,LST00194,AGT028,2024-12-11,Telepon,no_response,
INQ01857,LST00139,AGT138,2024-12-26,WhatsApp,no_response,
INQ01858,LST00271,AGT045,2024-03-04,Telepon,info_sent,15:01
INQ01859,LST00138,AGT130,2023-01-25,WhatsApp,info_sent,45:07:00
INQ01860,LST00693,AGT100,2023-01-17,Telepon,no_response,
INQ01861,LST00542,AGT057,2024-12-07,Telepon,info_sent,42:07:00
INQ01862,LST00814,AGT051,2024-04-06,WhatsApp,viewing_scheduled,29:07:00
INQ01863,LST00817,AGT012,2023-10-11,WhatsApp,viewing_scheduled,29:00:00
INQ01864,LST00712,AGT078,2024-03-15,Email,offer_made,69:05:00
INQ01865,LST00942,AGT073,2024-05-21,Telepon,info_sent,12:05
INQ01866,LST00550,AGT114,2023-01-22,WhatsApp,viewing_scheduled,36:07:00
INQ01867,LST00784,AGT078,2024-04-01,WhatsApp,deal_closed,69:02:00
INQ01868,LST00115,AGT022,2023-05-15,Walk-in,info_sent,38:08:00
INQ01869,LST00915,AGT030,2022-12-16,WhatsApp,viewing_scheduled,9:00
INQ01870,LST00273,AGT125,2024-10-21,WhatsApp,offer_made,69:07:00
INQ01871,LST00826,AGT087,2024-05-28,WhatsApp,deal_closed,27:07:00
INQ01872,LST00853,AGT145,2022-10-25,Walk-in,deal_closed,55:02:00
INQ01873,LST00036,AGT042,2022-12-06,WhatsApp,info_sent,42:06:00
INQ01874,LST00779,AGT091,2023-10-31,WhatsApp,viewing_scheduled,35:06:00
INQ01875,LST00562,AGT030,2023-02-09,Telepon,offer_made,53:08:00
INQ01876,LST00985,AGT134,2025-01-13,WhatsApp,deal_closed,16:09
INQ01877,LST00415,AGT093,2022-06-27,Walk-in,viewing_scheduled,32:04:00
INQ01878,LST00850,AGT116,2023-03-16,WhatsApp,info_sent,51:07:00
INQ01879,LST00620,AGT089,2024-12-08,Email,no_response,
INQ01880,LST00965,AGT050,2023-03-30,WhatsApp,viewing_scheduled,59:05:00
INQ01881,LST00895,AGT025,2022-12-13,WhatsApp,info_sent,39:03:00
INQ01882,LST00406,AGT115,2023-02-20,WhatsApp,info_sent,56:07:00
INQ01883,LST00994,AGT054,2022-11-28,WhatsApp,no_response,
INQ01884,LST00671,AGT148,2024-01-14,WhatsApp,no_response,
INQ01885,LST00626,AGT132,2024-08-25,Walk-in,offer_made,25:07:00
INQ01886,LST00473,AGT083,2022-03-14,WhatsApp,info_sent,54:06:00
INQ01887,LST00068,AGT039,2023-04-22,WhatsApp,offer_made,49:07:00
INQ01888,LST00707,AGT077,2024-11-11,Walk-in,info_sent,7:03
INQ01889,LST00221,AGT125,2024-03-05,WhatsApp,info_sent,71:08:00
INQ01890,LST00246,AGT068,2025-02-17,Telepon,offer_made,5:05
INQ01891,LST00637,AGT038,2025-02-10,Walk-in,viewing_scheduled,22:04
INQ01892,LST00978,AGT044,2025-02-28,WhatsApp,no_response,
INQ01893,LST00769,AGT090,2024-04-04,Telepon,viewing_scheduled,2:01
INQ01894,LST00748,AGT012,2024-08-17,Telepon,no_response,
INQ01895,LST00763,AGT069,2022-01-31,WhatsApp,viewing_scheduled,29:04:00
INQ01896,LST00188,AGT135,2024-02-16,WhatsApp,no_response,
INQ01897,LST00508,AGT096,2022-07-01,WhatsApp,no_response,
INQ01898,LST00190,AGT074,2023-06-07,WhatsApp,info_sent,59:09:00
INQ01899,LST00711,AGT097,2024-01-21,Email,info_sent,12:05
INQ01900,LST00103,AGT149,2023-06-29,Telepon,viewing_scheduled,3:08
INQ01901,LST00198,AGT074,2023-02-26,WhatsApp,viewing_scheduled,31:01:00
INQ01902,LST00705,AGT046,2024-08-30,WhatsApp,no_response,
INQ01903,LST00487,AGT113,2022-05-14,WhatsApp,viewing_scheduled,28:08:00
INQ01904,LST00712,AGT078,2024-03-14,WhatsApp,no_response,
INQ01905,LST00957,AGT145,2025-01-24,Walk-in,no_response,
INQ01906,LST00033,AGT065,2023-09-06,WhatsApp,deal_closed,57:01:00
INQ01907,LST00401,AGT118,2022-10-29,Walk-in,no_response,
INQ01908,LST00072,AGT145,2024-10-19,WhatsApp,info_sent,29:05:00
INQ01909,LST00557,AGT121,2024-04-20,WhatsApp,no_response,
INQ01910,LST00348,AGT139,2024-09-07,Telepon,viewing_scheduled,22:06
INQ01911,LST00062,AGT145,2023-04-06,Telepon,info_sent,9:09
INQ01912,LST00979,AGT044,2022-07-24,WhatsApp,no_response,
INQ01913,LST00818,AGT063,2024-01-19,WhatsApp,viewing_scheduled,33:03:00
INQ01914,LST00195,AGT093,2024-05-29,Email,viewing_scheduled,12:04
INQ01915,LST00096,AGT068,2023-01-14,WhatsApp,viewing_scheduled,58:06:00
INQ01916,LST00580,AGT042,2022-10-01,Walk-in,viewing_scheduled,34:01:00
INQ01917,LST00078,AGT012,2023-01-03,WhatsApp,viewing_scheduled,10:03
INQ01918,LST00123,AGT137,2024-08-02,WhatsApp,info_sent,62:07:00
INQ01919,LST00727,AGT032,2024-04-04,WhatsApp,deal_closed,29:04:00
INQ01920,LST00115,AGT022,2023-06-17,WhatsApp,viewing_scheduled,12:01
INQ01921,LST00828,AGT120,2023-06-13,Telepon,no_response,
INQ01922,LST00466,AGT069,2024-06-17,WhatsApp,info_sent,29:04:00
INQ01923,LST00149,AGT140,2022-04-09,Walk-in,info_sent,21:02
INQ01924,LST00806,AGT110,2022-11-05,WhatsApp,info_sent,10:05
INQ01925,LST00664,AGT140,2022-02-22,WhatsApp,no_response,
INQ01926,LST00351,AGT121,2024-01-16,WhatsApp,viewing_scheduled,19:05
INQ01927,LST00085,AGT100,2022-05-30,Walk-in,offer_made,52:06:00
INQ01928,LST00598,AGT006,2023-02-09,WhatsApp,deal_closed,59:03:00
INQ01929,LST00817,AGT012,2023-12-05,WhatsApp,info_sent,44:05:00
INQ01930,LST00214,AGT074,2022-05-05,WhatsApp,offer_made,45:01:00
INQ01931,LST00324,AGT083,2025-01-23,WhatsApp,no_response,
INQ01932,LST00482,AGT014,2024-12-01,WhatsApp,offer_made,33:06:00
INQ01933,LST00838,AGT008,2023-04-17,Walk-in,viewing_scheduled,1:08
INQ01934,LST00994,AGT054,2022-12-22,WhatsApp,info_sent,59:06:00
INQ01935,LST00368,AGT011,2022-07-24,Telepon,info_sent,8:01
INQ01936,LST00038,AGT057,2025-01-20,WhatsApp,no_response,
INQ01937,LST00589,AGT086,2025-02-28,WhatsApp,info_sent,68:08:00
INQ01938,LST00550,AGT114,2022-12-30,WhatsApp,info_sent,58:00:00
INQ01939,LST00554,AGT121,2023-06-29,WhatsApp,deal_closed,50:07:00
INQ01940,LST00751,AGT083,2023-10-14,Telepon,info_sent,18:05
INQ01941,LST00570,AGT125,2023-10-14,Telepon,offer_made,30:04:00
INQ01942,LST00220,AGT037,2024-02-23,WhatsApp,no_response,
INQ01943,LST00930,AGT053,2024-09-05,Telepon,viewing_scheduled,19:05
INQ01944,LST00468,AGT109,2022-12-10,WhatsApp,viewing_scheduled,54:00:00
INQ01945,LST00449,AGT055,2023-01-21,WhatsApp,viewing_scheduled,8:00
INQ01946,LST00034,AGT095,2023-05-04,WhatsApp,viewing_scheduled,61:00:00
INQ01947,LST00134,AGT040,2024-06-22,Telepon,info_sent,3:02
INQ01948,LST00414,AGT102,2024-12-05,Walk-in,deal_closed,55:00:00
INQ01949,LST00956,AGT095,2023-07-06,Walk-in,info_sent,28:04:00
INQ01950,LST00986,AGT026,2024-07-14,WhatsApp,info_sent,56:06:00
INQ01951,LST00236,AGT129,2024-02-02,Telepon,info_sent,36:08:00
INQ01952,LST00277,AGT029,2023-10-03,WhatsApp,viewing_scheduled,11:04
INQ01953,LST00230,AGT016,2023-08-09,WhatsApp,info_sent,19:08
INQ01954,LST00192,AGT021,2023-02-01,Walk-in,no_response,
INQ01955,LST00173,AGT085,2022-10-18,WhatsApp,info_sent,53:06:00
INQ01956,LST00504,AGT037,2024-07-05,WhatsApp,info_sent,65:00:00
INQ01957,LST00002,AGT052,2025-02-28,Walk-in,info_sent,0:02
INQ01958,LST00022,AGT087,2024-07-13,Telepon,viewing_scheduled,27:02:00
INQ01959,LST00813,AGT058,2022-04-28,Walk-in,offer_made,71:06:00
INQ01960,LST00465,AGT016,2023-04-25,Email,no_response,
INQ01961,LST00627,AGT096,2023-07-06,WhatsApp,viewing_scheduled,37:06:00
INQ01962,LST00787,AGT053,2023-10-01,WhatsApp,no_response,
INQ01963,LST00259,AGT001,2022-03-09,WhatsApp,no_response,
INQ01964,LST00024,AGT046,2025-02-28,WhatsApp,info_sent,40:09:00
INQ01965,LST00760,AGT046,2022-09-20,WhatsApp,info_sent,10:01
INQ01966,LST00507,AGT017,2024-02-02,Telepon,deal_closed,59:09:00
INQ01967,LST00690,AGT007,2023-10-25,Walk-in,viewing_scheduled,52:04:00
INQ01968,LST00758,AGT141,2024-06-27,WhatsApp,no_response,
INQ01969,LST00555,AGT006,2023-02-07,WhatsApp,viewing_scheduled,71:02:00
INQ01970,LST00974,AGT067,2024-03-12,Telepon,info_sent,34:06:00
INQ01971,LST00265,AGT005,2022-09-24,WhatsApp,no_response,
INQ01972,LST00052,AGT057,2025-02-03,Email,viewing_scheduled,37:01:00
INQ01973,LST00701,AGT137,2024-07-04,WhatsApp,viewing_scheduled,8:06
INQ01974,LST00100,AGT081,2024-05-10,WhatsApp,viewing_scheduled,6:00
INQ01975,LST00099,AGT021,2025-01-25,WhatsApp,info_sent,6:07
INQ01976,LST00619,AGT137,2025-02-28,Email,info_sent,50:00:00
INQ01977,LST00338,AGT134,2024-11-09,WhatsApp,deal_closed,41:03:00
INQ01978,LST00825,AGT053,2023-12-18,WhatsApp,no_response,
INQ01979,LST00194,AGT028,2024-09-25,Email,no_response,
INQ01980,LST00071,AGT147,2024-07-11,WhatsApp,info_sent,54:09:00
INQ01981,LST00285,AGT126,2023-09-03,WhatsApp,no_response,
INQ01982,LST00458,AGT122,2022-05-01,WhatsApp,viewing_scheduled,43:08:00
INQ01983,LST00257,AGT101,2022-09-11,Telepon,offer_made,19:08
INQ01984,LST00415,AGT093,2022-09-11,Telepon,no_response,
INQ01985,LST00734,AGT150,2024-07-15,WhatsApp,no_response,
INQ01986,LST00564,AGT098,2022-11-24,WhatsApp,offer_made,51:09:00
INQ01987,LST00830,AGT079,2022-02-05,Walk-in,deal_closed,38:09:00
INQ01988,LST00094,AGT063,2023-07-15,WhatsApp,no_response,
INQ01989,LST00669,AGT128,2022-11-25,Telepon,viewing_scheduled,43:00:00
INQ01990,LST00786,AGT025,2024-11-16,WhatsApp,no_response,
INQ01991,LST00985,AGT134,2025-02-28,WhatsApp,no_response,
INQ01992,LST00035,AGT020,2023-09-01,WhatsApp,viewing_scheduled,63:09:00
INQ01993,LST00509,AGT057,2023-08-12,Email,info_sent,65:02:00
INQ01994,LST00479,AGT029,2023-01-02,WhatsApp,offer_made,69:09:00
INQ01995,LST00422,AGT030,2024-01-19,WhatsApp,info_sent,24:09:00
INQ01996,LST00466,AGT069,2024-04-17,WhatsApp,info_sent,6:04
INQ01997,LST00635,AGT110,2024-12-12,Walk-in,viewing_scheduled,68:04:00
INQ01998,LST00565,AGT054,2022-11-19,WhatsApp,no_response,
INQ01999,LST00563,AGT049,2025-01-25,Email,info_sent,67:06:00
INQ02000,LST00644,AGT020,2022-11-13,Email,info_sent,25:00:00
